18:46:12 HypixelApiJoinEvent(alpha=false)
18:46:12 Connected to Hypixel
18:46:13 HypixelApiServerChangeEvent(serverName=dynamiclobby12H, serverType=PROTOTYPE, lobbyName=prototypelobby2, mode=null, map=null)
18:46:20 HypixelApiServerChangeEvent(serverName=mini185CQ, serverType=SKYBLOCK, lobbyName=null, mode=garden, map=Garden)
18:46:20 Island detected: 'GARDEN'
18:46:20 Island change: 'NONE' -> 'GARDEN'
18:46:22 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: UNKNOWN, island: GARDEN, HypixelData.serverId: null, serverId: mini185CQ, serverType: SKYBLOCK, map: Garden
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:39 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:40 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:40:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini89DH, serverType: SKYBLOCK, map: Dungeon Hub
20:41:20 Disconnected
